"effect","group","term","estimate","std.error","statistic","p.value","padj"
"fixed",NA,"f__Bifidobacteriaceae_tertmed:Days",0.0107274685248829,0.0737504387731575,0.145456334949797,0.88435058869154,1
"fixed",NA,"f__Bifidobacteriaceae_terthigh:Days",0.0292108381414217,0.0914695556513663,0.319350388590035,0.749460826814968,1
"fixed",NA,"f__Acidaminococcaceae_tertmed:Days",0.000716605002029843,0.067205771915227,0.0106628490620384,0.991492438572648,1
"fixed",NA,"f__Acidaminococcaceae_terthigh:Days",0.00951289720618303,0.10688220612719,0.089003563370152,0.929079078201598,1
"fixed",NA,"f__Rikenellaceae_tertmed:Days",0.00831045762451874,0.0815089600644567,0.101957596047685,0.918790333071831,1
"fixed",NA,"f__Rikenellaceae_terthigh:Days",0.0189611591213806,0.0828565738892742,0.228843147035255,0.818990830011048,1
"fixed",NA,"f__Veillonellaceae_tertmed:Days",0.00538573385584298,0.095256253875043,0.056539425357919,0.954912088846384,1
"fixed",NA,"f__Veillonellaceae_terthigh:Days",-0.00330348634022868,0.102061393182967,-0.0323676390964648,0.974178869219117,1
"fixed",NA,"f__Clostridiaceae_tertmed:Days",-0.00840839799112813,0.0851195143808763,-0.0987834347069212,0.92131022134479,1
"fixed",NA,"f__Clostridiaceae_terthigh:Days",0.00138359248376644,0.0848557343828697,0.0163052325671199,0.986990883112239,1
"fixed",NA,"f__Tannerellaceae_tertmed:Days",0.0370455881214092,0.11041847152249,0.33550172910937,0.737246640586951,1
"fixed",NA,"f__Tannerellaceae_terthigh:Days",0.00998111257053098,0.0761800115589497,0.131020097874459,0.895759408648533,1
"fixed",NA,"f__Sutterellaceae_tertmed:Days",-0.00334622860252126,0.069803450443423,-0.0479378681320839,0.961765759663995,1
"fixed",NA,"f__Sutterellaceae_terthigh:Days",0.0218495386536182,0.118363825328475,0.184596422031671,0.853545592519547,1
"fixed",NA,"f__Oscillospiraceae_tertmed:Days",-0.0180620856928741,0.0956720216452724,-0.188791721783028,0.850256060231052,1
"fixed",NA,"f__Oscillospiraceae_terthigh:Days",-0.00888479138585925,0.0956988986447327,-0.0928411038338347,0.926029795873766,1
"fixed",NA,"f__Coriobacteriaceae_tertmed:Days",-0.0137966807777038,0.0676272544252652,-0.204010659532992,0.838345168987574,1
"fixed",NA,"f__Coriobacteriaceae_terthigh:Days",-0.00358295050398445,0.0870567362773479,-0.0411564992807654,0.96717113281216,1
"fixed",NA,"f__Desulfovibrionaceae_tertmed:Days",0.0112008052914071,0.0747976366613044,0.14974811760599,0.88096334380812,1
"fixed",NA,"f__Desulfovibrionaceae_terthigh:Days",0.0135741993538094,0.0940917054502625,0.144265632011366,0.885290716049733,1
"fixed",NA,"f__Odoribacteraceae_tertmed:Days",0.0120295229968275,0.074153290963248,0.162225072421797,0.871128616371188,1
"fixed",NA,"f__Odoribacteraceae_terthigh:Days",0.0320243833014026,0.0940793600041188,0.340397546284335,0.733557166268803,1
"fixed",NA,"f__Streptococcaceae_tertmed:Days",0.0165183505625086,0.0731280994459199,0.225882399346702,0.821292887352952,1
"fixed",NA,"f__Streptococcaceae_terthigh:Days",0.00770981328399253,0.0739829227887938,0.104210715032204,0.917002130906591,1
"fixed",NA,"f__Firmicutes_unclassified_tertmed:Days",-0.0218598537004028,0.0898009135705236,-0.243425738461286,0.807675606950287,1
"fixed",NA,"f__Firmicutes_unclassified_terthigh:Days",-0.0266903682224289,0.0980958477807361,-0.272084586924486,0.78555698049131,1
"fixed",NA,"f__Eubacteriales_unclassified_tertmed:Days",-0.00104830617931323,0.0658386332252536,-0.0159223563424633,0.98729633448026,1
"fixed",NA,"f__Eubacteriales_unclassified_terthigh:Days",0.00187164218062195,0.0782053704187253,0.0239323996625916,0.980906530485467,1
"fixed",NA,"f__Lactobacillaceae_tertlow:Days",0.0118408559530481,0.0828986738994619,0.142835287901088,0.886420267094737,1
"fixed",NA,"f__Clostridia_unclassified_tertlow:Days",-0.0283941619481418,0.11985589244559,-0.236902511580994,0.812732421487335,1
"fixed",NA,"f__FGB79266_tertlow:Days",-0.00207781697443681,0.0839238626312452,-0.024758357269214,0.980247706952434,1
"fixed",NA,"f__Eggerthellaceae_tertmed:Days",0.00309853132459781,0.079069374778165,0.0391875025354756,0.968740897515944,1
"fixed",NA,"f__Eggerthellaceae_terthigh:Days",0.00788672088809888,0.0917319203792922,0.0859757525568956,0.931485692496028,1
"fixed",NA,"f__FGB28775_tertlow:Days",-0.00953444972449416,0.17307967222113,-0.0550870567417804,0.956069107711002,1
"fixed",NA,"f__Enterobacteriaceae_tertmed:Days",-0.0221097771560126,0.10218248159543,-0.216375417887692,0.82869512609805,1
"fixed",NA,"f__Enterobacteriaceae_terthigh:Days",-0.0150476370486001,0.0844296915652641,-0.178226839037642,0.858544832645406,1
"fixed",NA,"g__Phocaeicola_tertmed:Days",-0.0064484014007074,0.071851470107865,-0.0897462695060646,0.928488846518532,1
"fixed",NA,"g__Phocaeicola_terthigh:Days",0.0150883562051061,0.11930888182336,0.126464651872648,0.899364128073043,1
"fixed",NA,"g__Bacteroides_tertmed:Days",0.0123325666065452,0.0747086979549578,0.165075378692592,0.868884652086336,1
"fixed",NA,"g__Bacteroides_terthigh:Days",0.0349959153105477,0.106159289843146,0.329654760899921,0.741660840105149,1
"fixed",NA,"g__Bifidobacterium_tertmed:Days",0.0107274685248829,0.0737504387731575,0.145456334949797,0.88435058869154,1
"fixed",NA,"g__Bifidobacterium_terthigh:Days",0.0292108381414217,0.0914695556513663,0.319350388590035,0.749460826814968,1
"fixed",NA,"g__Blautia_tertmed:Days",0.018461430675266,0.106097861080652,0.174003796940187,0.861862478227112,1
"fixed",NA,"g__Blautia_terthigh:Days",0.0277618058562894,0.0793370706393778,0.349922244829018,0.726397052197407,1
"fixed",NA,"g__Alistipes_tertmed:Days",0.0111363937271834,0.0817153956889362,0.136282687409066,0.891597809632782,1
"fixed",NA,"g__Alistipes_terthigh:Days",0.0162542367643541,0.0828038252248903,0.196298138645269,0.844376818196386,1
"fixed",NA,"g__Megasphaera_tertlow:Days",0.00419565836011036,0.107392336361448,0.0390685080729514,0.968835768708617,1
"fixed",NA,"g__Acidaminococcus_tertlow:Days",0.00469878971536882,0.098700637101246,0.0476064780670955,0.962029869134489,1
"fixed",NA,"g__Lachnospiraceae_unclassified_tertmed:Days",-0.0161825467967981,0.0811360272476618,-0.199449582950396,0.841911077926675,1
"fixed",NA,"g__Lachnospiraceae_unclassified_terthigh:Days",-0.00644304518378109,0.0943840501531125,-0.0682641312099767,0.945575376644575,1
"fixed",NA,"g__Parabacteroides_tertmed:Days",0.0370455881214092,0.11041847152249,0.33550172910937,0.737246640586951,1
"fixed",NA,"g__Parabacteroides_terthigh:Days",0.00998111257053098,0.0761800115589497,0.131020097874459,0.895759408648533,1
"fixed",NA,"g__Clostridium_tertmed:Days",-0.0124797292913767,0.0927061677618605,-0.134615954824431,0.89291552630921,1
"fixed",NA,"g__Clostridium_terthigh:Days",-0.00990851347444147,0.0956181912703292,-0.103625819970056,0.917466296597191,1
"fixed",NA,"g__Parasutterella_tertmed:Days",0.00449058079205137,0.0858750255229705,0.0522920460832958,0.958295990953701,1
"fixed",NA,"g__Parasutterella_terthigh:Days",0.0232832081164075,0.116695773278221,0.199520577843867,0.841855548146865,1
"fixed",NA,"g__Phascolarctobacterium_tertmed:Days",-0.00638156909174017,0.0767177617408716,-0.0831824201714213,0.933706490961033,1
"fixed",NA,"g__Phascolarctobacterium_terthigh:Days",0.00467356335980802,0.122544208758017,0.0381377741728843,0.969577833771285,1
"fixed",NA,"g__Dorea_tertmed:Days",-0.0332655407077038,0.0890552622103349,-0.373538181597126,0.708747933543745,1
"fixed",NA,"g__Dorea_terthigh:Days",0.00561048121722622,0.135835373077243,0.0413035359650819,0.967053914185144,1
"fixed",NA,"g__Collinsella_tertmed:Days",-0.0137966807777038,0.0676272544252652,-0.204010659532992,0.838345168987574,1
"fixed",NA,"g__Collinsella_terthigh:Days",-0.00358295050398445,0.0870567362773479,-0.0411564992807654,0.96717113281216,1
"fixed",NA,"g__Bilophila_tertmed:Days",0.0242546341096636,0.100012224267837,0.242516695206264,0.808379822006567,1
"fixed",NA,"g__Bilophila_terthigh:Days",0.014400839791976,0.0885277333314545,0.162670377406571,0.87077797168731,1
"fixed",NA,"g__Odoribacter_tertmed:Days",0.00555936297446206,0.0696616801808628,0.0798051806965935,0.936392203869266,1
"fixed",NA,"g__Odoribacter_terthigh:Days",0.0438264987785083,0.13342768446246,0.328466307086661,0.742559115414635,1
"fixed",NA,"g__Anaerostipes_tertmed:Days",0.00493989542978851,0.0877966178509013,0.0562652132930403,0.955130530686221,1
"fixed",NA,"g__Anaerostipes_terthigh:Days",0.0191156997597268,0.0873232861525154,0.218907242294341,0.826722304757328,1
"fixed",NA,"g__Dysosmobacter_tertmed:Days",0.018704876444531,0.0707917134256343,0.26422409543993,0.791607245154018,1
"fixed",NA,"g__Dysosmobacter_terthigh:Days",0.0331358537104058,0.102354003658533,0.323737738886615,0.746136596697919,1
"fixed",NA,"g__Flavonifractor_tertmed:Days",0.00802105668443284,0.0745007006658994,0.107664177823018,0.914262086245682,1
"fixed",NA,"g__Flavonifractor_terthigh:Days",0.044539466186578,0.131198548819641,0.339481393561804,0.734247111537178,1
"fixed",NA,"g__Streptococcus_tertmed:Days",0.0164112798472821,0.0730825168541317,0.224558219307609,0.822322970901031,1
"fixed",NA,"g__Streptococcus_terthigh:Days",0.00773546113351356,0.0740888525010111,0.104407895012384,0.916845657613096,1
"fixed",NA,"g__Roseburia_tertmed:Days",-0.00417300406758581,0.0687739038471747,-0.0606771440059417,0.951616334575022,1
"fixed",NA,"g__Roseburia_terthigh:Days",0.010833436340211,0.0838653183980297,0.12917659584615,0.897217914842554,1
"fixed",NA,"g__Clostridiaceae_unclassified_tertmed:Days",0.0140776938362058,0.0805036101573829,0.174870341947203,0.86118151485423,1
"fixed",NA,"g__Clostridiaceae_unclassified_terthigh:Days",0.00313330387815826,0.0708343589581465,0.0442342377942548,0.964717690939746,1
"fixed",NA,"g__Dialister_tertmed:Days",0.0629922654328861,0.00201831850973922,31.2102698998807,7.73050155807766e-214,9.08333933074125e-211
"fixed",NA,"g__Dialister_terthigh:Days",-0.0061872993794545,0.00390233645673443,-1.58553713859726,0.112844345789688,1
"fixed",NA,"g__Coprococcus_tertmed:Days",-0.014553755379176,0.0833530064134401,-0.17460384460505,0.861390927437572,1
"fixed",NA,"g__Coprococcus_terthigh:Days",-0.00920314194051645,0.087191613194063,-0.10555077034798,0.915938786032122,1
"fixed",NA,"g__Eubacteriales_unclassified_tertmed:Days",0.00376259384691181,0.0684103328048301,0.0550003733740958,0.956138166335177,1
"fixed",NA,"g__Eubacteriales_unclassified_terthigh:Days",0.0519677162526917,0.128631825480581,0.404003566446604,0.686210096567144,1
"fixed",NA,"g__GGB9512_tertmed:Days",-0.0455068613732986,0.113516837514407,-0.400882039790117,0.688506973620384,1
"fixed",NA,"g__GGB9512_terthigh:Days",-0.0456733784403242,0.105270341642357,-0.433867485635164,0.664384671947022,1
"fixed",NA,"g__Mediterraneibacter_tertmed:Days",-0.153998931510895,0.00770842689421931,-19.9779972780674,8.55890930434863e-89,1.00567184326096e-85
"fixed",NA,"g__Mediterraneibacter_terthigh:Days",0.0235711748246124,0.00775899775761925,3.03791489067847,0.00238221225178425,1
"fixed",NA,"g__GGB3550_tertmed:Days",6.60933241198518,1.53212187653276,4.31384246463624,1.6044129301787e-05,0.0188518519295997
"fixed",NA,"g__GGB3550_terthigh:Days",0.00466924454718083,0.0720630646543087,0.0647938658948174,0.94833812549588,1
"fixed",NA,"g__Enterocloster_tertmed:Days",0.00813838622586053,0.0692727167058158,0.11748328364863,0.90647709002109,1
"fixed",NA,"g__Enterocloster_terthigh:Days",0.0199426007384311,0.0878783551533134,0.226934160336058,0.820474938817039,1
"fixed",NA,"g__GGB38744_tertlow:Days",0.0312743221687874,0.121478948011817,0.257446435622288,0.796834160104508,1
"fixed",NA,"g__GGB9575_tertlow:Days",0.00852051923754375,0.130344454863769,0.0653692498576105,0.947880006755789,1
"fixed",NA,"g__Clostridia_unclassified_tertlow:Days",-0.0283941619481418,0.11985589244559,-0.236902511580994,0.812732421487335,1
"fixed",NA,"g__Monoglobus_tertmed:Days",-0.038665429695915,0.00157204140763403,-24.5956814547955,1.40499784102153e-133,1.6508724632003e-130
"fixed",NA,"g__Monoglobus_terthigh:Days",0.0766952595642925,0.00157075839896353,48.8268976405922,0,0
"fixed",NA,"g__GGB3493_tertlow:Days",-0.00207781697443681,0.0839238626312452,-0.024758357269214,0.980247706952434,1
"fixed",NA,"g__GGB36331_tertlow:Days",0.00675516836773508,0.0650146606979183,0.10390223213072,0.917246935713304,1
"fixed",NA,"g__Firmicutes_unclassified_tertlow:Days",0.0164984769863979,0.0708534638918153,0.232853499041191,0.815875168295848,1
"fixed",NA,"g__GGB3600_tertlow:Days",0.0231389022440614,0.160087793913911,0.144538828841033,0.885074997366709,1
"fixed",NA,"g__Brotolimicola_tertmed:Days",6.43164214693906e-05,0.0807511786732856,0.00079647656574291,0.999364503712343,1
"fixed",NA,"g__Brotolimicola_terthigh:Days",0.00419824640899146,0.0953836889161438,0.0440143011524993,0.96489300424389,1
"fixed",NA,"g__Eggerthella_tertmed:Days",-0.00397467345284546,0.113740034284008,-0.0349452457779355,0.972123401714291,1
"fixed",NA,"g__Eggerthella_terthigh:Days",0.0117840869002873,0.0779779011682079,0.151120852494703,0.87988038349444,1
"fixed",NA,"g__Phocea_tertlow:Days",-0.00553370366779996,0.067729965901678,-0.081702442842406,0.934883335749217,1
"fixed",NA,"g__Ruthenibacterium_tertmed:Days",-0.0028882127364237,0.0639118508215277,-0.0451905663706871,0.96395541351563,1
"fixed",NA,"g__Ruthenibacterium_terthigh:Days",0.014950946793314,0.0999796160708555,0.149539950050601,0.881127588162938,1
"fixed",NA,"g__Pseudoflavonifractor_tertmed:Days",0.255446137552384,0.00196654946595489,129.89560749663,0,0
"fixed",NA,"g__Pseudoflavonifractor_terthigh:Days",0.586070061119489,0.00887256297621597,66.0542013272292,0,0
"fixed",NA,"g__GGB3511_tertlow:Days",-0.00953444972449416,0.17307967222113,-0.0550870567417804,0.956069107711002,1
"fixed",NA,"g__Escherichia_tertlow:Days",0.00673548292052465,0.0637438310393051,0.105664859025676,0.915848262651923,1
"fixed",NA,"g__GGB3433_tertmed:Days",0.818236726046876,0.00346044793129309,236.453991590944,0,0
"fixed",NA,"g__GGB3433_terthigh:Days",-0.00759469579212968,0.00344774296853263,-2.20280219884315,0.0276086931296828,1
"fixed",NA,"s__Phocaeicola_coprocola_tertlow:Days",0.0292076386353639,0.0895186471609908,0.326274352457949,0.744216791167719,1
"fixed",NA,"s__Bacteroides_eggerthii_tertmed:Days",-0.0331357866098801,0.0938421129597064,-0.353101454824528,0.724012382257445,1
"fixed",NA,"s__Bacteroides_eggerthii_terthigh:Days",-0.0187683790119978,0.0855880704246603,-0.219287324961005,0.826426234848565,1
"fixed",NA,"s__Phocaeicola_vulgatus_tertmed:Days",-0.020154068685002,0.0800780246576716,-0.251680392606578,0.801288113678522,1
"fixed",NA,"s__Phocaeicola_vulgatus_terthigh:Days",0.0121103244251731,0.103523509140795,0.11698139413631,0.906874797567375,1
"fixed",NA,"s__Bifidobacterium_adolescentis_tertlow:Days",-0.00360981669214899,0.0660997935565821,-0.0546116182505011,0.956447882547957,1
"fixed",NA,"s__Megasphaera_massiliensis_tertlow:Days",0.00528214482251433,0.107567886831655,0.0491052206945456,0.960835442916083,1
"fixed",NA,"s__Acidaminococcus_intestini_tertlow:Days",0.0165173870389164,0.00195167076851555,8.46320358196458,2.6013103259263e-17,3.0565396329634e-14
"fixed",NA,"s__Alistipes_putredinis_tertmed:Days",0.0119415321921818,0.0782409310849347,0.15262512890112,0.87869390717057,1
"fixed",NA,"s__Alistipes_putredinis_terthigh:Days",0.0158352244562316,0.0840483812103802,0.188406061225554,0.850558348612814,1
"fixed",NA,"s__Eubacterium_rectale_tertmed:Days",-0.0158440408524549,0.0940811629236003,-0.16840821648135,0.866262144605697,1
"fixed",NA,"s__Eubacterium_rectale_terthigh:Days",-0.00705163439326088,0.101565113731991,-0.0694296903154035,0.944647596480879,1
"fixed",NA,"s__Blautia_wexlerae_tertmed:Days",0.016320981427197,0.0884111742578688,0.184603151854918,0.853540313612981,1
"fixed",NA,"s__Blautia_wexlerae_terthigh:Days",0.0215740098027111,0.0902349677838913,0.239087022831103,0.811038104292888,1
"fixed",NA,"s__Blautia_massiliensis_tertmed:Days",-0.00876412865875522,0.0704275675605738,-0.124441734427606,0.900965530843798,1
"fixed",NA,"s__Blautia_massiliensis_terthigh:Days",0.0142047501643778,0.118589369078118,0.119780974254284,0.904656653765072,1
"fixed",NA,"s__Parabacteroides_distasonis_tertmed:Days",-0.00786555578085774,0.082773338434044,-0.0950252331205081,0.924294784474435,1
"fixed",NA,"s__Parabacteroides_distasonis_terthigh:Days",0.018679837410019,0.0781150248237785,0.239132451819088,0.811002878720146,1
"fixed",NA,"s__Parasutterella_SGB9260_tertlow:Days",-0.0330025756777008,0.127735400331172,-0.258366714255696,0.79612390287443,1
"fixed",NA,"s__Clostridium_sp_AT4_tertmed:Days",0.253501473715776,0.106033709166018,2.39076304799323,0.0168134000980112,1
"fixed",NA,"s__Clostridium_sp_AT4_terthigh:Days",0.0242913836877223,0.110544176807395,0.219743675237151,0.826070787982408,1
"fixed",NA,"s__Bacteroides_caccae_tertmed:Days",-0.363548875093543,0.0089459665916995,-40.6383001062022,0,0
"fixed",NA,"s__Bacteroides_caccae_terthigh:Days",-0.337299805042993,0.00883224889858101,-38.1895719783422,0,0
"fixed",NA,"s__Bacteroides_ovatus_tertmed:Days",-0.0367846518190585,0.114468137310035,-0.321352759671698,0.747943078369025,1
"fixed",NA,"s__Bacteroides_ovatus_terthigh:Days",0.0230471576016345,0.139584665616989,0.165112388955921,0.868855521872448,1
"fixed",NA,"s__Alistipes_onderdonkii_tertmed:Days",0.0139397475774241,0.0811746199608801,0.171725443052792,0.863653382284076,1
"fixed",NA,"s__Alistipes_onderdonkii_terthigh:Days",0.00516691851340292,0.0854327367289191,0.0604793749004872,0.951773842220394,1
"fixed",NA,"s__Bacteroides_stercoris_tertmed:Days",-0.00862346913009724,0.155729512075936,-0.0553746622277497,0.955839981470401,1
"fixed",NA,"s__Bacteroides_stercoris_terthigh:Days",-0.00651460605260372,0.0689543950404351,-0.0944770242532551,0.924730232787752,1
"fixed",NA,"s__Bacteroides_uniformis_tertmed:Days",-0.0083484462785953,0.00297359313899343,-2.80752809425074,0.00499233249986892,1
"fixed",NA,"s__Bacteroides_uniformis_terthigh:Days",0.015544546721884,0.00294987356427326,5.26956372305185,1.3674839212043e-07,0.000160679360741505
"fixed",NA,"s__Phascolarctobacterium_faecium_tertmed:Days",-0.0124384915949335,0.101350105222897,-0.122727959360061,0.902322522861809,1
"fixed",NA,"s__Phascolarctobacterium_faecium_terthigh:Days",-0.00733214394835808,0.0729868172520219,-0.100458469411542,0.919980352600573,1
"fixed",NA,"s__Bifidobacterium_bifidum_tertlow:Days",0.00125108519394706,0.0899046712070996,0.01391568621685,0.988897247150298,1
"fixed",NA,"s__Dorea_longicatena_tertmed:Days",-0.0171822020306051,0.0749974171215338,-0.229103917042386,0.8187881490696,1
"fixed",NA,"s__Dorea_longicatena_terthigh:Days",0.0114509773785296,0.123416228403526,0.0927834007460435,0.926075638404405,1
"fixed",NA,"s__Odoribacter_splanchnicus_tertmed:Days",0.00641891939564154,0.068436764393887,0.0937934376718561,0.92527324468447,1
